bootstrap_ci95_lower,bootstrap_ci95_upper,bootstrap_repeats,bootstrap_seed,improved,max_delta,mean_delta,median_delta,method,metric,min_delta,scope,sequence_count,tracker,unchanged,worsened
0.4269639876686882,0.9091078112488504,10000,20260914,42,4.8638340205536394,0.645729338513927,0.3623174840365877,com3d_reciprocal_guard,HOTA,-0.36083122961582603,all_sequences,50,ocsort,3,5
1.2153877082421465,2.08663682684429,10000,20260914,45,7.8892005610098295,1.6234924683519756,1.3212006325807373,com3d_reciprocal_guard,IDF1,-0.23282887077997572,all_sequences,50,ocsort,3,2
-27.26,-15.78,10000,20260914,46,0.0,-21.18,-12.5,com3d_reciprocal_guard,IDSW,-86.0,all_sequences,50,ocsort,4,0
0.9107416869436656,2.9345667833958915,10000,20260914,36,21.70539076867554,1.7835227570374854,0.5919236627178286,geometry_greedy,AssA,-1.4439759235213998,all_sequences,50,ocsort,3,11
0.3547377193198798,0.9323296124976882,10000,20260914,36,4.866486118541189,0.6202631689764578,0.24230578378915624,geometry_greedy,HOTA,-0.5435399718341785,all_sequences,50,ocsort,3,11
1.2430775392926476,2.1742133054265698,10000,20260914,45,7.924263674614309,1.6755225621668137,1.3271779545049611,geometry_greedy,IDF1,-0.46565774155995854,all_sequences,50,ocsort,3,2
-34.16,-19.019500000000008,10000,20260914,46,0.0,-26.08,-15.5,geometry_greedy,IDSW,-118.0,all_sequences,50,ocsort,4,0
1.593284386508538,3.220299009326462,10000,20260914,45,13.328351477153905,2.347772723926157,1.2735937625248184,geometry_reid_hungarian,AssA,-1.188695776404174,all_sequences,50,ocsort,3,2
0.624356222647314,1.180122503815869,10000,20260914,44,4.870075056504355,0.8845500926141656,0.5482877447255259,geometry_reid_hungarian,HOTA,-0.318812279397811,all_sequences,50,ocsort,3,3
1.7695716833315347,2.8260278417065887,10000,20260914,46,7.994389901823283,2.2801601710090793,2.019186879105425,geometry_reid_hungarian,IDF1,-0.46565774155995854,all_sequences,50,ocsort,3,1
