bootstrap_ci95_lower,bootstrap_ci95_upper,bootstrap_repeats,bootstrap_seed,improved,max_delta,mean_delta,median_delta,method,metric,min_delta,scope,sequence_count,tracker,unchanged,worsened
-0.4166666666666667,0.0,10000,20260914,2,0.0,-0.16666666666666666,0.0,aflink_official,IDSW,-1.0,legacy12,12,ocsort,10,0
0.9573106420171281,4.809614727676811,10000,20260914,9,11.77179436453629,2.6347651948973576,2.0320710618913616,com3d_reciprocal_guard,AssA,-1.0427664804680035,legacy12,12,ocsort,2,1
0.4721810407884795,2.3071572388956882,10000,20260914,9,5.582773814300207,1.2830016713995913,0.8002876431860209,com3d_reciprocal_guard,HOTA,-0.43721425295396443,legacy12,12,ocsort,2,1
1.4102421074011835,4.361071011781024,10000,20260914,9,9.389671361502346,2.7400788254494053,2.237061280316535,com3d_reciprocal_guard,IDF1,0.0,legacy12,12,ocsort,3,0
-66.16666666666667,-19.666666666666668,10000,20260914,9,0.0,-41.083333333333336,-27.5,com3d_reciprocal_guard,IDSW,-123.0,legacy12,12,ocsort,3,0
0.782777094321412,5.012973277723159,10000,20260914,8,12.943849012397397,2.6148222925043627,1.612214053354485,geometry_greedy,AssA,-1.0427664804680035,legacy12,12,ocsort,2,2
0.3705077894053895,2.3986343058390123,10000,20260914,8,6.055759137228328,1.2549105221895651,0.6264866302484684,geometry_greedy,HOTA,-0.49513645308061527,legacy12,12,ocsort,2,2
1.4993817612503306,4.977178938235211,10000,20260914,9,11.267605633802818,3.0362719208727746,2.408030676794567,geometry_greedy,IDF1,0.0,legacy12,12,ocsort,3,0
-71.91666666666667,-23.083333333333332,10000,20260914,9,0.0,-46.0,-37.0,geometry_greedy,IDSW,-133.0,legacy12,12,ocsort,3,0
1.4933334481064053,5.6198178940867685,10000,20260914,9,12.513741485515684,3.36541205639325,3.0354131279312515,geometry_reid_hungarian,AssA,-1.0427664804680035,legacy12,12,ocsort,2,1
0.7507949882907741,2.708121033635756,10000,20260914,9,5.8834635943593945,1.6498949517528052,1.2844885431160264,geometry_reid_hungarian,HOTA,-0.43721425295396443,legacy12,12,ocsort,2,1
1.9634420952004827,5.319108805284414,10000,20260914,9,10.328638497652582,3.5435688694660894,3.831820389864504,geometry_reid_hungarian,IDF1,0.0,legacy12,12,ocsort,3,0
-91.08333333333333,-27.25,10000,20260914,9,0.0,-57.5,-33.5,geometry_reid_hungarian,IDSW,-150.0,legacy12,12,ocsort,3,0
