class_name,component_guard_rejections,family,guard_and_no_guard_outputs_identical,input_duplicate_frame_identity_count,maximum_indegree,maximum_outdegree,proposal_cycle_present,protocol,reciprocal_proposal_count,sequence,strict_time_order_violations,temporal_candidate_count,tracker
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-13,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,2,data36-13,0,28,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,1,data36-13,0,13,ocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,1,data36-13,0,9,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,30,data36-4,0,3224,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,25,data36-4,0,4216,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,15,data36-4,0,1145,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,26,data36-4,0,619,bytetrack
bike,0,confirmation38,True,0,1,1,False,official_detector,15,data36-4,0,245,ocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,2,data36-4,0,17,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,258,data36-4,0,67735,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,110,data36-4,0,10940,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,22,data36-4,0,2344,deepocsort
van,0,confirmation38,True,0,1,1,False,official_detector,8,data36-4,0,120,bytetrack
van,0,confirmation38,True,0,1,1,False,official_detector,4,data36-4,0,143,ocsort
van,0,confirmation38,True,0,1,1,False,official_detector,1,data36-4,0,18,deepocsort
truck,0,confirmation38,True,0,1,1,False,official_detector,2,data36-4,0,9,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-4,0,6,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-4,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-4,0,1,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-4,0,1,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-4,0,0,deepocsort
tricycle,0,confirmation38,True,0,1,1,False,official_detector,1,data36-4,0,2,bytetrack
tricycle,0,confirmation38,True,0,1,1,False,official_detector,1,data36-4,0,2,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-4,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,10,data36-4,0,100,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,6,data36-4,0,40,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-4,0,3,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,17,data36-5,0,915,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,12,data36-5,0,817,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,6,data36-5,0,415,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,14,data36-5,0,251,bytetrack
bike,0,confirmation38,True,0,1,1,False,official_detector,7,data36-5,0,148,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,6,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,92,data36-5,0,21824,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,54,data36-5,0,6086,ocsort
pedestrian,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,160,deepocsort
van,0,confirmation38,True,0,1,1,False,official_detector,2,data36-5,0,13,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,14,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,5,deepocsort
truck,0,confirmation38,True,0,1,1,False,official_detector,1,data36-5,0,1,bytetrack
truck,0,confirmation38,True,0,1,1,False,official_detector,1,data36-5,0,1,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,5,data36-5,0,56,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,5,data36-5,0,64,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data36-5,0,4,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,31,data37-1,0,2215,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,25,data37-1,0,1796,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,8,data37-1,0,454,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,2,data37-1,0,2,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,3,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,1,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,177,data37-1,0,23303,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,108,data37-1,0,9023,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,25,data37-1,0,705,deepocsort
van,0,confirmation38,True,0,1,1,False,official_detector,1,data37-1,0,14,bytetrack
van,0,confirmation38,True,0,1,1,False,official_detector,2,data37-1,0,6,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,2,data37-1,0,13,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,2,data37-1,0,12,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-1,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,11,data37-10,0,488,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,8,data37-10,0,594,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,5,data37-10,0,225,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,5,data37-10,0,43,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,11,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,39,data37-10,0,890,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,13,data37-10,0,117,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,9,data37-10,0,49,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,2,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,1,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-10,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,38,data37-11,0,1410,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,26,data37-11,0,1184,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,5,data37-11,0,315,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,10,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,3,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,76,data37-11,0,4054,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,15,data37-11,0,159,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,13,data37-11,0,188,deepocsort
van,0,confirmation38,True,0,1,1,False,official_detector,1,data37-11,0,20,bytetrack
van,0,confirmation38,True,0,1,1,False,official_detector,1,data37-11,0,39,ocsort
van,0,confirmation38,True,0,1,1,False,official_detector,2,data37-11,0,7,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,0,deepocsort
tricycle,0,confirmation38,True,0,1,1,False,official_detector,1,data37-11,0,2,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,1,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,1,data37-11,0,4,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-11,0,6,ocsort
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,2,data37-11,0,7,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,5,data37-12,0,302,bytetrack
car,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,198,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,1,data37-12,0,219,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,6,data37-12,0,53,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,10,data37-12,0,100,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,1,data37-12,0,11,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,6,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,6,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,4,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-12,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,6,data37-2,0,111,bytetrack
car,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,44,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,1,data37-2,0,50,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,2,data37-2,0,3,bytetrack
bike,0,confirmation38,True,0,1,1,False,official_detector,1,data37-2,0,2,ocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,1,data37-2,0,4,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,88,data37-2,0,12138,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,86,data37-2,0,9869,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,19,data37-2,0,803,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data37-2,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,7,bytetrack
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,3,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,4,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,10,data39-1,0,256,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,4,data39-1,0,58,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,4,data39-1,0,53,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,official_detector,1,data39-1,0,1,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-1,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,bytetrack
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,19,data39-2,0,495,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,10,data39-2,0,79,ocsort
pedestrian,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,4,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-2,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,bytetrack
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,34,data39-3,0,2508,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,20,data39-3,0,517,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,11,data39-3,0,419,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-3,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,128,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,1,data39-6,0,85,ocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,35,deepocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,1,data39-6,0,1,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,34,data39-6,0,2630,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,23,data39-6,0,659,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,5,data39-6,0,75,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,16,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,3,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data39-6,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,official_detector,1,data40-3,0,40,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,9,data40-3,0,88,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,4,data40-3,0,76,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,4,bytetrack
bike,0,confirmation38,True,0,1,1,False,official_detector,4,data40-3,0,25,ocsort
bike,0,confirmation38,True,0,1,1,False,official_detector,4,data40-3,0,12,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,4,data40-3,0,29,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,8,data40-3,0,95,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,5,data40-3,0,47,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,1,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,4,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,3,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,1,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,1,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,1,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,3,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,official_detector,0,data40-3,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,4,bytetrack
car,0,confirmation38,True,0,1,1,False,official_detector,1,data40-4,0,2,ocsort
car,0,confirmation38,True,0,1,1,False,official_detector,1,data40-4,0,1,deepocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,bytetrack
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,ocsort
bike,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,9,data40-4,0,1530,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,52,data40-4,0,5132,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,official_detector,9,data40-4,0,1925,deepocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,official_detector,0,data40-4,0,0,ocsort
