protocol,family,sequence,tracker,base_solver,base_method,reassignment_method,tau_a,tau_m,audit_label,base_edges,postfilter_edges,reassigned_edges,base_correct_rejected_by_verifier,base_false_removed_by_verifier,base_unresolved_rejected_by_verifier,reassignment_added_correct,reassignment_added_false,reassignment_added_unresolved,reassignment_dropped_postfilter_correct,reassignment_dropped_postfilter_false,reassignment_dropped_postfilter_unresolved,stored_H_postfilter_exact
oracle_aabb,confirmation38,data48-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,13,13,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data48-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data48-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data48-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,29,27,27,2,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data48-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,29,27,27,2,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data49-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,107,87,94,7,0,13,5,1,4,2,0,1,True
oracle_aabb,confirmation38,data49-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,102,94,94,0,0,8,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data49-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,1,2,1,0,0,0,1,0,0,0,0,True
oracle_aabb,confirmation38,data49-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,1,2,1,0,0,0,1,0,0,0,0,N/A
oracle_aabb,confirmation38,data49-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,38,35,35,1,2,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data49-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,38,35,35,1,2,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,107,93,97,0,9,5,1,5,2,0,0,4,True
oracle_aabb,legacy12,data28-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,101,95,95,0,3,3,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,95,72,78,1,19,3,1,6,0,0,1,0,True
oracle_aabb,legacy12,data28-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,87,77,77,1,8,1,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,5,5,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,5,5,5,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,3,3,3,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,36,31,34,5,0,0,0,3,0,0,0,0,True
oracle_aabb,legacy12,data28-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,34,34,34,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-4,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-4,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-4,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-4,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-4,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-4,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-5,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-5,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-5,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,12,11,11,1,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-5,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,12,11,11,1,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-5,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,11,11,1,1,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-5,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,11,11,1,1,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-6,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-6,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-6,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-6,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data28-6,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,0,0,0,1,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data28-6,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,0,0,0,1,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-10,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,111,98,101,0,0,13,0,1,2,0,0,0,True
oracle_aabb,legacy12,data30-10,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,109,100,100,0,0,9,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-10,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,20,17,17,0,3,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data30-10,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,20,17,17,0,3,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-10,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,161,152,154,5,4,0,0,2,0,0,0,0,True
oracle_aabb,legacy12,data30-10,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,161,154,154,2,5,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,166,130,139,2,1,33,2,0,11,3,0,1,True
oracle_aabb,legacy12,data30-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,156,138,138,1,0,17,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,43,34,34,7,2,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data30-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,43,34,34,7,2,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,102,82,89,18,1,1,5,2,0,0,0,0,True
oracle_aabb,legacy12,data30-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,96,89,89,4,2,1,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,218,177,184,1,3,37,0,1,8,1,0,1,True
oracle_aabb,legacy12,data30-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,214,184,184,1,3,26,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,25,21,22,4,0,0,1,0,0,0,0,0,True
oracle_aabb,legacy12,data30-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,24,22,22,2,0,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,166,142,148,16,5,3,4,3,1,0,2,0,True
oracle_aabb,legacy12,data30-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,160,148,148,8,3,1,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-4,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,89,64,71,0,1,24,0,0,9,0,0,2,True
oracle_aabb,legacy12,data30-4,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,82,69,70,0,1,12,0,0,1,0,0,0,N/A
oracle_aabb,legacy12,data30-4,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,33,27,29,5,1,0,1,1,0,0,0,0,True
oracle_aabb,legacy12,data30-4,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,33,27,29,5,1,0,1,1,0,0,0,0,N/A
oracle_aabb,legacy12,data30-4,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,58,53,53,3,2,0,1,1,0,1,1,0,True
oracle_aabb,legacy12,data30-4,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,56,53,53,2,1,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-5,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,54,38,44,0,0,16,0,0,6,0,0,0,True
oracle_aabb,legacy12,data30-5,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,51,44,44,0,0,7,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-5,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,8,9,2,3,0,0,1,0,0,0,0,True
oracle_aabb,legacy12,data30-5,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,9,9,1,3,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-5,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,39,34,35,3,2,0,0,1,0,0,0,0,True
oracle_aabb,legacy12,data30-5,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,38,35,35,1,2,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-9,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,110,85,95,0,0,25,0,0,12,0,0,2,True
oracle_aabb,legacy12,data30-9,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,106,95,95,0,0,11,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-9,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,16,15,15,0,1,0,0,0,0,0,0,0,True
oracle_aabb,legacy12,data30-9,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,16,15,15,0,1,0,0,0,0,0,0,0,N/A
oracle_aabb,legacy12,data30-9,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,157,131,137,15,7,4,1,4,1,0,0,0,True
oracle_aabb,legacy12,data30-9,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,154,137,137,9,5,3,0,0,0,0,0,0,N/A
