dataset,protocol,data_role,sequence,tracker,contrast,description,baseline,treatment,tau_a,tau_m,gt_used_by_linker_or_verifier,gt_use,baseline_HOTA,treatment_HOTA,delta_HOTA,baseline_AssA,treatment_AssA,delta_AssA,baseline_IDF1,treatment_IDF1,delta_IDF1,baseline_IDSW,treatment_IDSW,delta_IDSW,baseline_accepted_links,baseline_accepted_correct,baseline_accepted_false,baseline_accepted_unknown,treatment_accepted_links,treatment_accepted_correct,treatment_accepted_false,treatment_accepted_unknown
MMOT,official_detector,exposed_exploratory_retest,data30-2,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,32.503355131958635,32.43714427715232,-0.0662108548063145,44.743092318003704,44.56449556072442,-0.17859675727928703,36.372968349016254,35.89392643284859,-0.47904191616766667,79,91,12,90,29,4,57,79,28,4,47
MMOT,official_detector,exposed_exploratory_retest,data30-3,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,27.885360489180634,27.846740321636155,-0.0386201675444795,27.002378687228795,26.946827176484867,-0.05555151074392839,32.68301413996778,32.4682298192232,-0.21478432074458453,256,267,11,181,2,1,178,153,2,1,150
MMOT,official_detector,exposed_exploratory_retest,data30-3,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,58.8870916693151,58.87191886505298,-0.015172804262114425,72.51739146724707,72.48263671593264,-0.034754751314423515,73.86589277531695,73.83534443256453,-0.03054834275242513,17,19,2,15,0,1,14,14,0,1,13
MMOT,official_detector,exposed_exploratory_retest,data30-3,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,24.02239400879923,24.033154158844223,0.010760150044994532,25.28737249651265,25.314000883690646,0.02662838717799687,25.569671304698527,25.247025610002016,-0.3226456946965115,154,160,6,129,12,8,109,118,11,7,100
MMOT,official_detector,exposed_exploratory_retest,data30-4,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,34.2821876340529,34.27231690445686,-0.00987072959604518,29.723757560612047,29.7068684178811,-0.016889142730946105,38.735014468788755,38.61099627945432,-0.12401818933443565,216,218,2,58,2,3,53,51,2,3,46
MMOT,official_detector,exposed_exploratory_retest,data30-4,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,67.28857089448722,67.20303245195049,-0.08553844253673049,78.84152842148772,78.65140626243478,-0.19012215905294738,80.51612903225806,80.14746543778803,-0.3686635944700356,15,17,2,23,1,0,22,18,1,0,17
MMOT,official_detector,exposed_exploratory_retest,data30-4,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,31.728820372504718,31.760326128966433,0.031505756461715606,28.44976610765027,28.5073345306233,0.057568422973030664,32.7714093054619,32.7714093054619,0.0,137,137,0,36,6,7,23,35,6,6,23
MMOT,official_detector,exposed_exploratory_retest,data30-5,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,40.528670367090704,40.5308174757705,0.002147108679793064,66.80863643219223,66.81567301067005,0.007036578477823241,44.47552447552447,44.53146853146853,0.05594405594406027,19,19,0,18,2,0,16,17,2,0,15
MMOT,official_detector,exposed_exploratory_retest,data30-5,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,52.96408340546562,52.990289690717184,0.026206285251561212,73.30973222240267,73.3784447449752,0.06871252257252536,63.696775781442284,63.844449913856764,0.1476741324144797,3,3,0,2,0,0,2,1,0,0,1
MMOT,official_detector,exposed_exploratory_retest,data30-5,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,44.31674297402376,44.271107479144064,-0.04563549487969709,75.43809139933816,75.28566246166226,-0.15242893767590715,44.69114716766296,44.46342157699972,-0.2277255906632405,8,12,4,25,4,0,21,23,4,0,19
MMOT,official_detector,exposed_exploratory_retest,data30-9,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,41.89807960062535,41.88409178455183,-0.013987816073523618,71.2900589931481,71.24434092587167,-0.045718067276425245,43.04932735426009,43.00856094578068,-0.040766408479413485,56,54,-2,51,1,0,50,42,1,0,41
MMOT,official_detector,exposed_exploratory_retest,data30-9,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,54.077009451093815,54.12212470822902,0.04511525713520825,74.61727406957101,74.73385630381794,0.11658223424693404,64.66854724964739,64.88011283497885,0.21156558533145642,7,7,0,10,0,0,10,8,0,0,8
MMOT,official_detector,exposed_exploratory_retest,data30-9,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,43.83390694228903,43.83215029245516,-0.001756649833872359,73.76570337476865,73.76511935120634,-0.0005840235623111312,43.71269808602593,43.424572957398645,-0.2881251286272857,24,31,7,98,0,0,98,87,0,0,87
MMOT,official_detector,exposed_exploratory_retest,data31-1,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,3.406313197090549,3.408327727777426,0.0020145306868770696,2.5894740660780124,2.5923583609122702,0.0028842948342577834,5.341246290801187,5.341246290801187,0.0,20,20,0,16,0,0,16,16,0,0,16
MMOT,official_detector,exposed_exploratory_retest,data31-1,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,34.77645286067232,34.77645286067232,0.0,42.30999864503476,42.30999864503476,0.0,51.51301900070373,51.51301900070373,0.0,2,2,0,0,0,0,0,0,0,0,0
MMOT,official_detector,exposed_exploratory_retest,data31-1,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,1.6945667462314877,1.6946801219949097,0.00011337576342196343,1.59842132144989,1.5986210429358876,0.0001997214859976726,2.6970954356846475,2.6970954356846475,0.0,10,10,0,7,0,0,7,6,0,0,6
MMOT,official_detector,exposed_exploratory_retest,data33-1,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,14.729013261940398,13.74823006124249,-0.9807832006979087,8.31386018782946,7.2559277110257785,-1.057932476803682,18.14207650273224,16.830601092896174,-1.311475409836067,58,62,4,62,0,0,62,53,0,0,53
MMOT,official_detector,exposed_exploratory_retest,data33-1,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,55.52145063268913,55.52145063268913,0.0,53.6150650225016,53.6150650225016,0.0,76.78122380553228,76.78122380553228,0.0,10,10,0,8,0,0,8,8,0,0,8
MMOT,official_detector,exposed_exploratory_retest,data33-1,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,7.946127026003389,7.946127026003389,0.0,7.532466721865817,7.532466721865817,0.0,10.242587601078167,10.242587601078167,0.0,16,16,0,9,0,0,9,9,0,0,9
MMOT,official_detector,exposed_exploratory_retest,data34-1,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,13.874370449180356,13.85036564695678,-0.02400480222357615,10.557416738115736,10.517763691185523,-0.0396530469302121,11.710284519358723,11.54552943412965,-0.16475508522907312,2006,2017,11,503,5,0,498,371,5,0,366
MMOT,official_detector,exposed_exploratory_retest,data34-1,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,42.92283810680704,43.24492401103773,0.32208590423068983,49.05187703385708,49.76452261341871,0.7126455795616309,55.846169750852894,56.47679106792102,0.6306213170681261,139,151,12,111,6,3,102,73,7,1,65
MMOT,official_detector,exposed_exploratory_retest,data34-1,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,10.476870925167082,9.2497946311449,-1.2270762940221829,29.29509684220782,22.81906997554037,-6.47602686666745,5.411392405063291,4.90506329113924,-0.5063291139240507,99,115,16,132,11,0,121,90,8,0,82
MMOT,official_detector,exposed_exploratory_retest,data34-2,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,49.64702022160822,49.63091574942137,-0.016104472186853513,78.66743014508386,78.6398195669083,-0.02761057817555468,50.07718431614696,50.07718431614696,0.0,42,43,1,39,0,0,39,27,0,0,27
MMOT,official_detector,exposed_exploratory_retest,data34-2,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,60.62725121242995,60.68702443153735,0.05977321910740585,79.14892277950028,79.29122645044345,0.1423036709431642,72.03323811996883,72.70838743183589,0.6751493118670595,4,4,0,12,0,0,12,8,0,0,8
MMOT,official_detector,exposed_exploratory_retest,data34-2,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,51.981418026329294,51.981418026329294,0.0,90.88455966683043,90.88455966683043,0.0,48.59154929577465,48.59154929577465,0.0,0,0,0,11,0,0,11,11,0,0,11
MMOT,official_detector,exposed_exploratory_retest,data34-3,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,12.177567850319164,12.125530202877908,-0.052037647441256496,18.2291727007809,18.113220380828984,-0.11595231995191568,9.80326775591864,9.536512170723574,-0.2667555851950656,130,138,8,87,0,0,87,61,0,0,61
MMOT,official_detector,exposed_exploratory_retest,data34-3,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,35.37101260424192,35.54102830780353,0.1700157035616101,47.49941692559577,47.88178810552142,0.3823711799256557,47.24487274524339,47.343711391153946,0.09883864591055413,43,48,5,54,0,0,54,35,0,0,35
MMOT,official_detector,exposed_exploratory_retest,data34-3,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,10.567582874853173,10.366100161163503,-0.20148271368966952,23.521962752241308,22.859667607751565,-0.6622951444897431,10.942463819272856,10.307094952347335,-0.6353688669255213,18,29,11,106,0,0,106,83,0,0,83
MMOT,official_detector,exposed_exploratory_retest,data36-10,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,38.00279300474862,38.01046710902972,0.007674104281100824,63.16697200602949,63.18806405517181,0.021092049142318103,37.969025681238975,38.1493824740247,0.18035679278572303,453,456,3,308,0,1,307,224,0,1,223
MMOT,official_detector,exposed_exploratory_retest,data36-10,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,53.987823191940386,54.66944986554405,0.6816266736036667,68.77129306234607,70.29391165856518,1.522618596219104,65.71706460013176,67.84425689455024,2.127192294418478,123,121,-2,152,0,2,150,77,0,1,76
MMOT,official_detector,exposed_exploratory_retest,data36-10,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,44.02972328313533,44.027674811816894,-0.0020484713184387715,82.4201051243663,82.40212386895985,-0.01798125540645401,39.607427919856654,39.59928327089102,-0.008144648965632939,47,52,5,149,2,1,146,125,2,1,122
MMOT,official_detector,exposed_exploratory_retest,data36-11,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,40.67081992589702,40.67160609436088,0.0007861684638612587,72.09513872593286,72.09789215783861,0.002753431905759385,40.994211780728634,41.01123595505618,0.017024174327545438,85,87,2,50,0,0,50,39,0,0,39
MMOT,official_detector,exposed_exploratory_retest,data36-11,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,51.73067607791681,51.882525877415105,0.1518497994982937,74.25114303721824,74.6258168405088,0.37467380329056255,60.62827977859248,61.63467759327151,1.0063978146790333,41,40,-1,46,0,0,46,20,0,0,20
MMOT,official_detector,exposed_exploratory_retest,data36-11,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,44.98250818819812,44.96685072366643,-0.01565746453168515,80.62063272090363,80.5651653942821,-0.05546732662152465,42.791016629521685,42.5852905880336,-0.20572604148808438,24,38,14,164,0,0,164,136,0,0,136
MMOT,official_detector,exposed_exploratory_retest,data36-12,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,45.69773931960015,45.745885289549605,0.048145969949452194,54.111613708635495,54.223209842117406,0.11159613348191044,52.80373831775701,52.80373831775701,0.0,38,38,0,29,0,2,27,27,0,2,25
MMOT,official_detector,exposed_exploratory_retest,data36-12,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,59.81006758367053,59.81434241849715,0.00427483482661728,79.46617430256372,79.47719179722256,0.011017494658844385,66.7795566502463,66.8411330049261,0.061576354679800716,4,4,0,1,0,0,1,0,0,0,0
MMOT,official_detector,exposed_exploratory_retest,data36-12,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,50.952213522783865,50.95221635082318,2.828039313840236e-06,62.43725199734339,62.43725881550341,6.818160024124609e-06,53.868103994927075,53.868103994927075,0.0,36,36,0,25,1,1,23,24,1,1,22
MMOT,official_detector,exposed_exploratory_retest,data36-13,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,59.72302575724554,59.72302575724554,0.0,66.41566183654693,66.41566183654693,0.0,71.8409236690186,71.8409236690186,0.0,24,24,0,17,4,1,12,17,4,1,12
MMOT,official_detector,exposed_exploratory_retest,data36-13,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,71.63646451279769,71.63646451279769,0.0,84.31844551760021,84.31844551760021,0.0,80.36616161616162,80.36616161616162,0.0,5,5,0,5,2,0,3,5,2,0,3
MMOT,official_detector,exposed_exploratory_retest,data36-13,ocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,66.33256474505535,66.33090648092785,-0.0016582641274993648,76.97814684382422,76.97439980786443,-0.0037470359597904235,70.10107597000325,70.10107597000325,0.0,17,17,0,17,1,0,16,16,1,0,15
MMOT,official_detector,exposed_exploratory_retest,data36-4,bytetrack,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,41.67932179773204,41.696139396581174,0.016817598849137028,48.84716757786668,48.88627905761325,0.03911147974657325,47.39712444224095,47.50619732275657,0.10907288051561892,546,545,-1,483,10,3,470,399,10,2,387
MMOT,official_detector,exposed_exploratory_retest,data36-4,deepocsort,hungarian_full_verifier,Hungarian + full verifier/reassignment minus Hungarian,cost_h,cost_h_full_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,62.37645928315585,62.377644032381156,0.0011847492253025393,72.69581874961351,72.69953359757014,0.0037148479566297965,76.24717538675473,76.238484269077,-0.008691117677727789,42,42,0,48,4,3,41,42,4,3,35
