AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
77.61188764723649,61.88118811881188,77,0,3,69.30162927200726,72.78287461773701,5,59.4059405940594,125,confirmation38,0,geometry_reid_greedy_guard,125,data27-1,deepocsort,202,True
77.61188764723649,61.88118811881188,77,0,3,69.30162927200726,72.78287461773701,5,59.4059405940594,125,confirmation38,0,no_refinement,125,data27-1,deepocsort,202,True
77.61188764723649,61.88118811881188,77,0,3,69.30162927200726,72.78287461773701,5,59.4059405940594,125,confirmation38,0,regr_t_reliable_motion_min5,125,data27-1,deepocsort,202,True
77.61188764723649,61.88118811881188,77,0,3,69.30162927200726,72.78287461773701,5,59.4059405940594,125,confirmation38,0,regr_temporal_risk_05,125,data27-1,deepocsort,202,True
77.61188764723649,61.88118811881188,77,0,3,69.30162927200726,72.78287461773701,5,59.4059405940594,125,confirmation38,0,regr_v1,125,data27-1,deepocsort,202,True
18.941775278984583,11.881188118811883,178,0,0,15.001693084244735,18.58407079646018,2,10.891089108910892,24,confirmation38,0,geometry_reid_greedy_guard,24,data27-1,ocsort,202,True
18.36037993014737,11.881188118811883,178,0,0,14.76966918664528,16.8141592920354,4,9.900990099009901,24,confirmation38,0,no_refinement,24,data27-1,ocsort,202,True
18.941775278984583,11.881188118811883,178,0,0,15.001693084244735,18.58407079646018,2,10.891089108910892,24,confirmation38,0,regr_t_reliable_motion_min5,24,data27-1,ocsort,202,True
18.941775278984583,11.881188118811883,178,0,0,15.001693084244735,18.58407079646018,2,10.891089108910892,24,confirmation38,0,regr_temporal_risk_05,24,data27-1,ocsort,202,True
18.941775278984583,11.881188118811883,178,0,0,15.001693084244735,18.58407079646018,2,10.891089108910892,24,confirmation38,0,regr_v1,24,data27-1,ocsort,202,True
3.8299294613451655,12.232581034964044,790,1,70,6.80557050320582,11.142061281337048,35,11.468381564844588,143,confirmation38,0,geometry_reid_greedy_guard,144,data31-1,bytetrack,933,True
1.7624977203052439,12.232581034964044,790,1,70,4.541106642484377,5.013927576601671,77,6.966773847802786,143,confirmation38,0,no_refinement,144,data31-1,bytetrack,933,True
3.8299294613451655,12.232581034964044,790,1,70,6.80557050320582,11.142061281337048,35,11.468381564844588,143,confirmation38,0,regr_t_reliable_motion_min5,144,data31-1,bytetrack,933,True
3.8299294613451655,12.232581034964044,790,1,70,6.80557050320582,11.142061281337048,35,11.468381564844588,143,confirmation38,0,regr_temporal_risk_05,144,data31-1,bytetrack,933,True
3.1825067838452425,12.232581034964044,790,1,70,6.190012589119269,9.656453110492109,44,10.503751339764202,143,confirmation38,0,regr_v1,144,data31-1,bytetrack,933,True
97.07618004953056,96.9989281886388,28,0,5,97.03754643153232,98.4766050054407,0,96.9989281886388,905,confirmation38,0,geometry_reid_greedy_guard,905,data31-1,deepocsort,933,True
89.50471629874113,96.9989281886388,28,0,5,93.17650749414298,91.94776931447225,2,96.78456591639872,905,confirmation38,0,no_refinement,905,data31-1,deepocsort,933,True
97.07618004953056,96.9989281886388,28,0,5,97.03754643153232,98.4766050054407,0,96.9989281886388,905,confirmation38,0,regr_t_reliable_motion_min5,905,data31-1,deepocsort,933,True
97.07618004953056,96.9989281886388,28,0,5,97.03754643153232,98.4766050054407,0,96.9989281886388,905,confirmation38,0,regr_temporal_risk_05,905,data31-1,deepocsort,933,True
97.07618004953056,96.9989281886388,28,0,5,97.03754643153232,98.4766050054407,0,96.9989281886388,905,confirmation38,0,regr_v1,905,data31-1,deepocsort,933,True
1.7619158769787824,3.215434083601286,903,0,10,2.380194186043615,3.7383177570093453,13,1.822079314040729,30,confirmation38,0,geometry_reid_greedy_guard,30,data31-1,ocsort,933,True
1.0124889681443623,3.215434083601286,903,0,10,1.8043257847300413,2.0768431983385254,21,0.964630225080386,30,confirmation38,0,no_refinement,30,data31-1,ocsort,933,True
1.7619158769787824,3.215434083601286,903,0,10,2.380194186043615,3.7383177570093453,13,1.822079314040729,30,confirmation38,0,regr_t_reliable_motion_min5,30,data31-1,ocsort,933,True
1.7619158769787824,3.215434083601286,903,0,10,2.380194186043615,3.7383177570093453,13,1.822079314040729,30,confirmation38,0,regr_temporal_risk_05,30,data31-1,ocsort,933,True
1.2622979377558357,3.215434083601286,903,0,10,2.014655259025655,2.907580477673936,19,1.1789924973204717,30,confirmation38,0,regr_v1,30,data31-1,ocsort,933,True
17.071050511425284,33.49101302730729,384,0,75,22.297347245990938,26.451612903225808,45,34.70319634703196,273,confirmation38,0,geometry_reid_greedy_guard,273,data33-1,bytetrack,657,True
9.040869882912931,33.49101302730729,384,0,75,14.57628141280666,10.75268817204301,117,23.74429223744292,273,confirmation38,0,no_refinement,273,data33-1,bytetrack,657,True
17.533631815904407,33.49101302730729,384,0,75,22.651075671596587,29.03225806451613,36,36.07305936073059,273,confirmation38,0,regr_t_reliable_motion_min5,273,data33-1,bytetrack,657,True
17.533631815904407,33.49101302730729,384,0,75,22.651075671596587,29.03225806451613,36,36.07305936073059,273,confirmation38,0,regr_temporal_risk_05,273,data33-1,bytetrack,657,True
11.711268102215671,33.49101302730729,384,0,75,17.56185341039502,16.7741935483871,76,29.98477929984779,273,confirmation38,0,regr_v1,273,data33-1,bytetrack,657,True
82.0559288453294,89.49771689497717,69,0,19,85.69608094512657,88.35341365461848,8,88.2800608828006,588,confirmation38,0,geometry_reid_greedy_guard,588,data33-1,deepocsort,657,True
55.22187642417893,89.49771689497717,69,0,19,70.30100897299111,68.11244979919678,18,86.7579908675799,588,confirmation38,0,no_refinement,588,data33-1,deepocsort,657,True
82.0559288453294,89.49771689497717,69,0,19,85.69608094512657,88.35341365461848,8,88.2800608828006,588,confirmation38,0,regr_t_reliable_motion_min5,588,data33-1,deepocsort,657,True
82.0559288453294,89.49771689497717,69,0,19,85.69608094512657,88.35341365461848,8,88.2800608828006,588,confirmation38,0,regr_temporal_risk_05,588,data33-1,deepocsort,657,True
82.0559288453294,89.49771689497717,69,0,19,85.69608094512657,88.35341365461848,8,88.2800608828006,588,confirmation38,0,regr_v1,588,data33-1,deepocsort,657,True
13.113154621581963,14.45966514459665,562,0,15,13.769960959181956,15.159574468085108,19,11.56773211567732,95,confirmation38,0,geometry_reid_greedy_guard,95,data33-1,ocsort,657,True
