AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
43.9316453167253,32.16840787414624,4264,1045,249,37.47568181606662,43.504932438033656,237,27.417877241198795,3377,confirmation38,0,regr_t,4422,data46-11,bytetrack,7641,True
43.9247613402422,32.16840787414624,4264,1045,249,37.47263513459737,43.504932438033656,238,27.40478994895956,3377,confirmation38,0,regr_tg_old,4422,data46-11,bytetrack,7641,True
42.58133770023725,32.17963383023352,4264,1045,249,36.89028872570712,42.742269750476666,255,27.18230598089255,3377,confirmation38,0,s2_h_cond_w3_endpoint_c50_r100,4422,data46-11,bytetrack,7641,True
75.59866164120666,36.162284358517674,4110,808,123,52.089534079408736,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,geometry_greedy,4339,data46-11,deepocsort,7641,True
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,geometry_reid_greedy,4339,data46-11,deepocsort,7641,True
75.55388778176791,36.162284358517674,4110,808,123,52.07374215529593,57.278797996661105,9,35.5189111372857,3531,confirmation38,0,no_refinement,4339,data46-11,deepocsort,7641,True
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,partial_hungarian_u080,4339,data46-11,deepocsort,7641,True
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,partial_hungarian_u100,4339,data46-11,deepocsort,7641,True
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,regr_final,4339,data46-11,deepocsort,7641,True
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,regr_final_motion_always,4339,data46-11,deepocsort,7641,True
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,regr_final_no_gap,4339,data46-11,deepocsort,7641,True
75.62643869783868,36.162284358517674,4110,808,123,52.09896076644599,57.42904841402338,5,35.571260306242635,3531,confirmation38,0,regr_final_no_motion,4339,data46-11,deepocsort,7641,True
